run_id,seed,workload,alpha,beta,policy,task_id,candidate_count,feasible_count,selected_candidate,selected_group_size,selected_sketch,admitted,latency_s,goodput_contrib,challenge_ms_task,false_risk,infeasible,low_risk,reason
a_min_049717,20260516,single,0.2,0.9,queue_aware_network,eval_117,13,13,cand_lan_e_f,3,scalar16,1,0.92747,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049718,20260516,single,0.2,0.9,queue_aware_network,eval_118,13,13,cand_lan_e_f,3,scalar16,1,0.92729,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049719,20260516,single,0.2,0.9,queue_aware_network,eval_119,13,13,cand_lan_e_f,3,scalar16,1,0.92711,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049720,20260516,single,0.2,0.9,queue_aware_network,eval_120,13,13,cand_lan_e_f,3,scalar16,1,0.92558,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049721,20260516,single,0.2,0.9,queue_aware_network,eval_121,13,13,cand_lan_e_f,3,scalar16,1,0.92612,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049722,20260516,single,0.2,0.9,queue_aware_network,eval_122,13,13,cand_lan_e_f,3,scalar16,1,0.9263,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049723,20260516,single,0.2,0.9,queue_aware_network,eval_123,13,13,cand_lan_e_f,3,scalar16,1,0.92612,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049724,20260516,single,0.2,0.9,queue_aware_network,eval_124,13,13,cand_lan_e_f,3,scalar16,1,0.92612,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049725,20260516,single,0.2,0.9,queue_aware_network,eval_125,13,13,cand_lan_e_f,3,scalar16,1,0.92621,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049726,20260516,single,0.2,0.9,queue_aware_network,eval_126,13,13,cand_lan_e_f,3,scalar16,1,0.92585,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049727,20260516,single,0.2,0.9,queue_aware_network,eval_127,13,13,cand_lan_e_f,3,scalar16,1,0.92801,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049728,20260516,single,0.2,0.9,queue_aware_network,eval_128,13,13,cand_lan_e_f,3,scalar16,1,0.92783,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049729,20260516,single,0.2,0.9,queue_aware_network,eval_129,13,13,cand_lan_e_f,3,scalar16,1,0.92765,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049730,20260516,single,0.2,0.9,queue_aware_network,eval_130,13,13,cand_lan_e_f,3,scalar16,1,0.92612,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049731,20260516,single,0.2,0.9,queue_aware_network,eval_131,13,13,cand_lan_e_f,3,scalar16,1,0.92657,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049732,20260516,single,0.2,0.9,queue_aware_network,eval_132,13,13,cand_lan_e_f,3,scalar16,1,0.92675,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049733,20260516,single,0.2,0.9,queue_aware_network,eval_133,13,13,cand_lan_e_f,3,scalar16,1,0.92657,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049734,20260516,single,0.2,0.9,queue_aware_network,eval_134,13,13,cand_lan_e_f,3,scalar16,1,0.92657,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049735,20260516,single,0.2,0.9,queue_aware_network,eval_135,13,13,cand_lan_e_f,3,scalar16,1,0.92666,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049736,20260516,single,0.2,0.9,queue_aware_network,eval_136,13,13,cand_lan_e_f,3,scalar16,1,0.9263,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049737,20260516,single,0.2,0.9,queue_aware_network,eval_137,13,13,cand_lan_e_f,3,scalar16,1,0.92846,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049738,20260516,single,0.2,0.9,queue_aware_network,eval_138,13,13,cand_lan_e_f,3,scalar16,1,0.92828,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049739,20260516,single,0.2,0.9,queue_aware_network,eval_139,13,13,cand_lan_e_f,3,scalar16,1,0.9281,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049740,20260516,single,0.2,0.9,queue_aware_network,eval_140,13,13,cand_lan_e_f,3,scalar16,1,0.92657,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049741,20260516,single,0.2,0.9,queue_aware_network,eval_141,13,13,cand_lan_e_f,3,scalar16,1,0.9254,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049742,20260516,single,0.2,0.9,queue_aware_network,eval_142,13,13,cand_lan_e_f,3,scalar16,1,0.92558,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049743,20260516,single,0.2,0.9,queue_aware_network,eval_143,13,13,cand_lan_e_f,3,scalar16,1,0.9254,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049744,20260516,single,0.2,0.9,queue_aware_network,eval_144,13,13,cand_lan_e_f,3,scalar16,1,0.9254,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049745,20260516,single,0.2,0.9,queue_aware_network,eval_145,13,13,cand_lan_e_f,3,scalar16,1,0.92549,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049746,20260516,single,0.2,0.9,queue_aware_network,eval_146,13,13,cand_lan_e_f,3,scalar16,1,0.92513,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049747,20260516,single,0.2,0.9,queue_aware_network,eval_147,13,13,cand_lan_e_f,3,scalar16,1,0.92729,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049748,20260516,single,0.2,0.9,queue_aware_network,eval_148,13,13,cand_lan_e_f,3,scalar16,1,0.92711,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049749,20260516,single,0.2,0.9,queue_aware_network,eval_149,13,13,cand_lan_e_f,3,scalar16,1,0.92693,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049750,20260516,single,0.2,0.9,queue_aware_network,eval_150,13,13,cand_lan_e_f,3,scalar16,1,0.9254,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049751,20260516,single,0.2,0.9,queue_aware_network,eval_151,13,13,cand_lan_e_f,3,scalar16,1,0.92567,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049752,20260516,single,0.2,0.9,queue_aware_network,eval_152,13,13,cand_lan_e_f,3,scalar16,1,0.92585,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049753,20260516,single,0.2,0.9,queue_aware_network,eval_153,13,13,cand_lan_e_f,3,scalar16,1,0.92567,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049754,20260516,single,0.2,0.9,queue_aware_network,eval_154,13,13,cand_lan_e_f,3,scalar16,1,0.92567,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049755,20260516,single,0.2,0.9,queue_aware_network,eval_155,13,13,cand_lan_e_f,3,scalar16,1,0.92576,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049756,20260516,single,0.2,0.9,queue_aware_network,eval_156,13,13,cand_lan_e_f,3,scalar16,1,0.9254,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049757,20260516,single,0.2,0.9,queue_aware_network,eval_157,13,13,cand_lan_e_f,3,scalar16,1,0.92756,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049758,20260516,single,0.2,0.9,queue_aware_network,eval_158,13,13,cand_lan_e_f,3,scalar16,1,0.92738,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049759,20260516,single,0.2,0.9,queue_aware_network,eval_159,13,13,cand_lan_e_f,3,scalar16,1,0.9272,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049760,20260516,single,0.2,0.9,queue_aware_network,eval_160,13,13,cand_lan_e_f,3,scalar16,1,0.92567,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049761,20260516,single,0.2,0.9,queue_aware_network,eval_161,13,13,cand_lan_e_f,3,scalar16,1,0.92657,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049762,20260516,single,0.2,0.9,queue_aware_network,eval_162,13,13,cand_lan_e_f,3,scalar16,1,0.92675,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049763,20260516,single,0.2,0.9,queue_aware_network,eval_163,13,13,cand_lan_e_f,3,scalar16,1,0.92657,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049764,20260516,single,0.2,0.9,queue_aware_network,eval_164,13,13,cand_lan_e_f,3,scalar16,1,0.92657,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049765,20260516,single,0.2,0.9,queue_aware_network,eval_165,13,13,cand_lan_e_f,3,scalar16,1,0.92666,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049766,20260516,single,0.2,0.9,queue_aware_network,eval_166,13,13,cand_lan_e_f,3,scalar16,1,0.9263,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049767,20260516,single,0.2,0.9,queue_aware_network,eval_167,13,13,cand_lan_e_f,3,scalar16,1,0.92846,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049768,20260516,single,0.2,0.9,queue_aware_network,eval_168,13,13,cand_lan_e_f,3,scalar16,1,0.92828,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049769,20260516,single,0.2,0.9,queue_aware_network,eval_169,13,13,cand_lan_e_f,3,scalar16,1,0.9281,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049770,20260516,single,0.2,0.9,queue_aware_network,eval_170,13,13,cand_lan_e_f,3,scalar16,1,0.92657,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049771,20260516,single,0.2,0.9,queue_aware_network,eval_171,13,13,cand_lan_e_f,3,scalar16,1,0.9263,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049772,20260516,single,0.2,0.9,queue_aware_network,eval_172,13,13,cand_lan_e_f,3,scalar16,1,0.92648,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049773,20260516,single,0.2,0.9,queue_aware_network,eval_173,13,13,cand_lan_e_f,3,scalar16,1,0.9263,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049774,20260516,single,0.2,0.9,queue_aware_network,eval_174,13,13,cand_lan_e_f,3,scalar16,1,0.9263,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049775,20260516,single,0.2,0.9,queue_aware_network,eval_175,13,13,cand_lan_e_f,3,scalar16,1,0.92639,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049776,20260516,single,0.2,0.9,queue_aware_network,eval_176,13,13,cand_lan_e_f,3,scalar16,1,0.92603,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049777,20260516,single,0.2,0.9,queue_aware_network,eval_177,13,13,cand_lan_e_f,3,scalar16,1,0.92819,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049778,20260516,single,0.2,0.9,queue_aware_network,eval_178,13,13,cand_lan_e_f,3,scalar16,1,0.92801,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049779,20260516,single,0.2,0.9,queue_aware_network,eval_179,13,13,cand_lan_e_f,3,scalar16,1,0.92783,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049780,20260516,single,0.2,0.9,queue_aware_network,eval_180,13,13,cand_lan_e_f,3,scalar16,1,0.9263,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049781,20260516,single,0.2,0.9,queue_aware_network,eval_181,13,13,cand_lan_e_f,3,scalar16,1,0.92711,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049782,20260516,single,0.2,0.9,queue_aware_network,eval_182,13,13,cand_lan_e_f,3,scalar16,1,0.92729,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049783,20260516,single,0.2,0.9,queue_aware_network,eval_183,13,13,cand_lan_e_f,3,scalar16,1,0.92711,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049784,20260516,single,0.2,0.9,queue_aware_network,eval_184,13,13,cand_lan_e_f,3,scalar16,1,0.92711,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049785,20260516,single,0.2,0.9,queue_aware_network,eval_185,13,13,cand_lan_e_f,3,scalar16,1,0.9272,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049786,20260516,single,0.2,0.9,queue_aware_network,eval_186,13,13,cand_lan_e_f,3,scalar16,1,0.92684,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049787,20260516,single,0.2,0.9,queue_aware_network,eval_187,13,13,cand_lan_e_f,3,scalar16,1,0.929,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049788,20260516,single,0.2,0.9,queue_aware_network,eval_188,13,13,cand_lan_e_f,3,scalar16,1,0.92882,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049789,20260516,single,0.2,0.9,queue_aware_network,eval_189,13,13,cand_lan_e_f,3,scalar16,1,0.92864,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049790,20260516,single,0.2,0.9,queue_aware_network,eval_190,13,13,cand_lan_e_f,3,scalar16,1,0.92711,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049791,20260516,single,0.2,0.9,queue_aware_network,eval_191,13,13,cand_lan_e_f,3,scalar16,1,0.92711,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049792,20260516,single,0.2,0.9,queue_aware_network,eval_192,13,13,cand_lan_e_f,3,scalar16,1,0.92729,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049793,20260516,single,0.2,0.9,queue_aware_network,eval_193,13,13,cand_lan_e_f,3,scalar16,1,0.92711,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049794,20260516,single,0.2,0.9,queue_aware_network,eval_194,13,13,cand_lan_e_f,3,scalar16,1,0.92711,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049795,20260516,single,0.2,0.9,queue_aware_network,eval_195,13,13,cand_lan_e_f,3,scalar16,1,0.9272,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049796,20260516,single,0.2,0.9,queue_aware_network,eval_196,13,13,cand_lan_e_f,3,scalar16,1,0.92684,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049797,20260516,single,0.2,0.9,queue_aware_network,eval_197,13,13,cand_lan_e_f,3,scalar16,1,0.929,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049798,20260516,single,0.2,0.9,queue_aware_network,eval_198,13,13,cand_lan_e_f,3,scalar16,1,0.92882,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049799,20260516,single,0.2,0.9,queue_aware_network,eval_199,13,13,cand_lan_e_f,3,scalar16,1,0.92864,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049800,20260516,single,0.2,0.9,queue_aware_network,eval_200,13,13,cand_lan_e_f,3,scalar16,1,0.92711,1,0.360349,0.0165,0,0,queue_aware_network_scalar16
a_min_049801,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_001,13,13,cand_lan_e_f,3,projcos4,1,0.92783,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049802,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_002,13,13,cand_lan_e_f,3,projcos4,1,0.92801,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049803,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_003,13,13,cand_lan_e_f,3,projcos4,1,0.92783,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049804,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_004,13,13,cand_lan_e_f,3,projcos4,1,0.92783,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049805,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_005,13,13,cand_lan_e_f,3,projcos4,1,0.92792,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049806,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_006,13,13,cand_lan_e_f,3,projcos4,1,0.92756,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049807,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_007,13,13,cand_lan_e_f,3,projcos4,1,0.92972,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049808,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_008,13,13,cand_lan_e_f,3,projcos4,1,0.92954,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049809,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_009,13,13,cand_lan_e_f,3,projcos4,1,0.92936,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049810,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_010,13,13,cand_lan_e_f,3,projcos4,1,0.92783,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049811,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_011,13,13,cand_lan_e_f,3,projcos4,1,0.92612,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049812,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_012,13,13,cand_lan_e_f,3,projcos4,1,0.9263,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049813,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_013,13,13,cand_lan_e_f,3,projcos4,1,0.92612,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049814,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_014,13,13,cand_lan_e_f,3,projcos4,1,0.92612,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049815,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_015,13,13,cand_lan_e_f,3,projcos4,1,0.92621,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049816,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_016,13,13,cand_lan_e_f,3,projcos4,1,0.92585,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049817,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_017,13,13,cand_lan_e_f,3,projcos4,1,0.92801,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049818,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_018,13,13,cand_lan_e_f,3,projcos4,1,0.92783,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049819,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_019,13,13,cand_lan_e_f,3,projcos4,1,0.92765,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049820,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_020,13,13,cand_lan_e_f,3,projcos4,1,0.92612,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049821,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_021,13,13,cand_lan_e_f,3,projcos4,1,0.92531,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049822,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_022,13,13,cand_lan_e_f,3,projcos4,1,0.92549,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049823,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_023,13,13,cand_lan_e_f,3,projcos4,1,0.92531,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049824,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_024,13,13,cand_lan_e_f,3,projcos4,1,0.92531,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049825,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_025,13,13,cand_lan_e_f,3,projcos4,1,0.9254,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049826,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_026,13,13,cand_lan_e_f,3,projcos4,1,0.92504,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049827,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_027,13,13,cand_lan_e_f,3,projcos4,1,0.9272,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049828,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_028,13,13,cand_lan_e_f,3,projcos4,1,0.92702,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049829,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_029,13,13,cand_lan_e_f,3,projcos4,1,0.92684,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049830,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_030,13,13,cand_lan_e_f,3,projcos4,1,0.92531,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049831,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_031,13,13,cand_lan_e_f,3,projcos4,1,0.92693,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049832,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_032,13,13,cand_lan_e_f,3,projcos4,1,0.92711,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049833,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_033,13,13,cand_lan_e_f,3,projcos4,1,0.92693,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049834,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_034,13,13,cand_lan_e_f,3,projcos4,1,0.92693,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049835,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_035,13,13,cand_lan_e_f,3,projcos4,1,0.92702,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049836,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_036,13,13,cand_lan_e_f,3,projcos4,1,0.92666,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049837,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_037,13,13,cand_lan_e_f,3,projcos4,1,0.92882,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049838,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_038,13,13,cand_lan_e_f,3,projcos4,1,0.92864,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049839,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_039,13,13,cand_lan_e_f,3,projcos4,1,0.92846,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049840,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_040,13,13,cand_lan_e_f,3,projcos4,1,0.92693,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049841,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_041,13,13,cand_lan_e_f,3,projcos4,1,0.92693,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049842,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_042,13,13,cand_lan_e_f,3,projcos4,1,0.92711,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049843,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_043,13,13,cand_lan_e_f,3,projcos4,1,0.92693,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049844,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_044,13,13,cand_lan_e_f,3,projcos4,1,0.92693,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049845,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_045,13,13,cand_lan_e_f,3,projcos4,1,0.92702,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049846,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_046,13,13,cand_lan_e_f,3,projcos4,1,0.92666,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049847,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_047,13,13,cand_lan_e_f,3,projcos4,1,0.92882,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049848,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_048,13,13,cand_lan_e_f,3,projcos4,1,0.92864,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049849,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_049,13,13,cand_lan_e_f,3,projcos4,1,0.92846,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049850,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_050,13,13,cand_lan_e_f,3,projcos4,1,0.92693,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049851,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_051,13,13,cand_lan_e_f,3,projcos4,1,0.92792,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049852,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_052,13,13,cand_lan_e_f,3,projcos4,1,0.9281,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049853,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_053,13,13,cand_lan_e_f,3,projcos4,1,0.92792,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049854,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_054,13,13,cand_lan_e_f,3,projcos4,1,0.92792,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049855,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_055,13,13,cand_lan_e_f,3,projcos4,1,0.92801,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049856,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_056,13,13,cand_lan_e_f,3,projcos4,1,0.92765,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049857,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_057,13,13,cand_lan_e_f,3,projcos4,1,0.92981,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049858,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_058,13,13,cand_lan_e_f,3,projcos4,1,0.92963,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049859,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_059,13,13,cand_lan_e_f,3,projcos4,1,0.92945,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049860,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_060,13,13,cand_lan_e_f,3,projcos4,1,0.92792,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049861,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_061,13,13,cand_lan_e_f,3,projcos4,1,0.92531,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
a_min_049862,20260516,single,0.2,0.9,queue_aware_verif_constrained,eval_062,13,13,cand_lan_e_f,3,projcos4,1,0.92549,1,0.379823,0.0105,0,0,queue_aware_hard_filter_projcos4
