pair_id,pair_label,variant,family,prompt_id,checkpoint,gap_metric,gap_value,threshold,over_threshold
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_018,C3,mean_sampled_abs_gap,0.030041665,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_019,C1,mean_sampled_abs_gap,0.0104599,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_019,C2,mean_sampled_abs_gap,0.020874023,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_019,C3,mean_sampled_abs_gap,0.024313444,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_020,C1,mean_sampled_abs_gap,0.012786865,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_020,C2,mean_sampled_abs_gap,0.022705078,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_020,C3,mean_sampled_abs_gap,0.031351734,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_021,C1,mean_sampled_abs_gap,0.015136719,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_021,C2,mean_sampled_abs_gap,0.071273804,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_021,C3,mean_sampled_abs_gap,0.046948424,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_022,C1,mean_sampled_abs_gap,0.014984131,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_022,C2,mean_sampled_abs_gap,0.031677246,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_022,C3,mean_sampled_abs_gap,0.036847185,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_023,C1,mean_sampled_abs_gap,0.009033203,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_023,C2,mean_sampled_abs_gap,0.053649902,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_023,C3,mean_sampled_abs_gap,0.044316102,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_024,C1,mean_sampled_abs_gap,0.014648438,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_024,C2,mean_sampled_abs_gap,0.039093018,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_024,C3,mean_sampled_abs_gap,0.031857826,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_025,C1,mean_sampled_abs_gap,0.011863708,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_025,C2,mean_sampled_abs_gap,0.040740967,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_025,C3,mean_sampled_abs_gap,0.054561395,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_026,C1,mean_sampled_abs_gap,0.012268066,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_026,C2,mean_sampled_abs_gap,0.044433594,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_026,C3,mean_sampled_abs_gap,0.061731681,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_027,C1,mean_sampled_abs_gap,0.011505127,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_027,C2,mean_sampled_abs_gap,0.047302246,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_027,C3,mean_sampled_abs_gap,0.032096943,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_028,C1,mean_sampled_abs_gap,0.011062622,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_028,C2,mean_sampled_abs_gap,0.033691406,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_028,C3,mean_sampled_abs_gap,0.033276133,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_029,C1,mean_sampled_abs_gap,0.009002686,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_029,C2,mean_sampled_abs_gap,0.036621094,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_029,C3,mean_sampled_abs_gap,0.104701771,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_030,C1,mean_sampled_abs_gap,0.01348877,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_030,C2,mean_sampled_abs_gap,0.04473877,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_030,C3,mean_sampled_abs_gap,0.037404731,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_031,C1,mean_sampled_abs_gap,0.018493652,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_031,C2,mean_sampled_abs_gap,0.03125,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_031,C3,mean_sampled_abs_gap,0.028295223,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_032,C1,mean_sampled_abs_gap,0.017578125,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_032,C2,mean_sampled_abs_gap,0.027709961,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_032,C3,mean_sampled_abs_gap,0.03369947,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_033,C1,mean_sampled_abs_gap,0.01260376,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_033,C2,mean_sampled_abs_gap,0.048950195,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_033,C3,mean_sampled_abs_gap,0.070357701,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_034,C1,mean_sampled_abs_gap,0.011230469,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_034,C2,mean_sampled_abs_gap,0.028381348,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_034,C3,mean_sampled_abs_gap,0.044259783,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_035,C1,mean_sampled_abs_gap,0.009490967,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_035,C2,mean_sampled_abs_gap,0.056785583,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_035,C3,mean_sampled_abs_gap,0.05165456,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_036,C1,mean_sampled_abs_gap,0.013092041,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_036,C2,mean_sampled_abs_gap,0.046264648,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_036,C3,mean_sampled_abs_gap,0.043449024,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_037,C1,mean_sampled_abs_gap,0.01776123,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_037,C2,mean_sampled_abs_gap,0.038085938,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_037,C3,mean_sampled_abs_gap,0.029808911,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_038,C1,mean_sampled_abs_gap,0.015655518,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_038,C2,mean_sampled_abs_gap,0.028778076,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_038,C3,mean_sampled_abs_gap,0.030714546,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_039,C1,mean_sampled_abs_gap,0.016693115,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_039,C2,mean_sampled_abs_gap,0.038696289,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_039,C3,mean_sampled_abs_gap,0.034609561,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_040,C1,mean_sampled_abs_gap,0.015441895,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_040,C2,mean_sampled_abs_gap,0.048294067,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_040,C3,mean_sampled_abs_gap,0.04628474,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_041,C1,mean_sampled_abs_gap,0.01499939,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_041,C2,mean_sampled_abs_gap,0.01953125,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_041,C3,mean_sampled_abs_gap,0.025172897,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_042,C1,mean_sampled_abs_gap,0.016113281,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_042,C2,mean_sampled_abs_gap,0.028869629,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_042,C3,mean_sampled_abs_gap,0.035791699,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_043,C1,mean_sampled_abs_gap,0.014633179,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_043,C2,mean_sampled_abs_gap,0.039428711,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_043,C3,mean_sampled_abs_gap,0.028897678,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_044,C1,mean_sampled_abs_gap,0.016723633,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_044,C2,mean_sampled_abs_gap,0.026611328,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_044,C3,mean_sampled_abs_gap,0.030379422,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_045,C1,mean_sampled_abs_gap,0.016540527,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_045,C2,mean_sampled_abs_gap,0.027099609,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_045,C3,mean_sampled_abs_gap,0.02156392,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_046,C1,mean_sampled_abs_gap,0.022247314,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_046,C2,mean_sampled_abs_gap,0.028198242,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_046,C3,mean_sampled_abs_gap,0.02602427,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_047,C1,mean_sampled_abs_gap,0.012939453,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_047,C2,mean_sampled_abs_gap,0.022613525,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_047,C3,mean_sampled_abs_gap,0.040771315,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_048,C1,mean_sampled_abs_gap,0.011993408,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_048,C2,mean_sampled_abs_gap,0.017623901,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_048,C3,mean_sampled_abs_gap,0.038051242,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_049,C1,mean_sampled_abs_gap,0.017456055,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_049,C2,mean_sampled_abs_gap,0.021682739,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_049,C3,mean_sampled_abs_gap,0.040184214,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_050,C1,mean_sampled_abs_gap,0.01574707,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_050,C2,mean_sampled_abs_gap,0.030761719,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_050,C3,mean_sampled_abs_gap,0.024325554,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_051,C1,mean_sampled_abs_gap,0.022003174,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_051,C2,mean_sampled_abs_gap,0.03137207,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_051,C3,mean_sampled_abs_gap,0.058741227,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_052,C1,mean_sampled_abs_gap,0.012573242,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_052,C2,mean_sampled_abs_gap,0.015686035,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_052,C3,mean_sampled_abs_gap,0.028435181,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_053,C1,mean_sampled_abs_gap,0.016441345,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_053,C2,mean_sampled_abs_gap,0.032348633,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_053,C3,mean_sampled_abs_gap,0.021816278,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_054,C1,mean_sampled_abs_gap,0.025390625,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_054,C2,mean_sampled_abs_gap,0.019165039,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_054,C3,mean_sampled_abs_gap,0.02696167,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_055,C1,mean_sampled_abs_gap,0.022705078,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_055,C2,mean_sampled_abs_gap,0.020507812,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_055,C3,mean_sampled_abs_gap,0.025200438,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_056,C1,mean_sampled_abs_gap,0.022003174,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_056,C2,mean_sampled_abs_gap,0.026733398,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_056,C3,mean_sampled_abs_gap,0.030787596,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_057,C1,mean_sampled_abs_gap,0.013244629,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_057,C2,mean_sampled_abs_gap,0.020751953,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_057,C3,mean_sampled_abs_gap,0.03238657,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_058,C1,mean_sampled_abs_gap,0.013671875,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_058,C2,mean_sampled_abs_gap,0.017028809,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_058,C3,mean_sampled_abs_gap,0.041616071,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_059,C1,mean_sampled_abs_gap,0.015808105,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_059,C2,mean_sampled_abs_gap,0.019546509,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_059,C3,mean_sampled_abs_gap,0.032976661,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_060,C1,mean_sampled_abs_gap,0.016387939,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_060,C2,mean_sampled_abs_gap,0.026580811,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_060,C3,mean_sampled_abs_gap,0.034094091,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_061,C1,mean_sampled_abs_gap,0.012939453,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_061,C2,mean_sampled_abs_gap,0.023712158,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_061,C3,mean_sampled_abs_gap,0.035949023,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_062,C1,mean_sampled_abs_gap,0.00933075,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_062,C2,mean_sampled_abs_gap,0.029510498,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_062,C3,mean_sampled_abs_gap,0.023741653,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_063,C1,mean_sampled_abs_gap,0.013061523,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_063,C2,mean_sampled_abs_gap,0.037567139,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_063,C3,mean_sampled_abs_gap,0.077521814,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_064,C1,mean_sampled_abs_gap,0.012390137,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_064,C2,mean_sampled_abs_gap,0.034667969,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_064,C3,mean_sampled_abs_gap,0.062947993,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_065,C1,mean_sampled_abs_gap,0.011413574,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_065,C2,mean_sampled_abs_gap,0.025268555,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_065,C3,mean_sampled_abs_gap,0.037703112,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_066,C1,mean_sampled_abs_gap,0.012237549,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_066,C2,mean_sampled_abs_gap,0.033874512,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_066,C3,mean_sampled_abs_gap,0.062040265,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_067,C1,mean_sampled_abs_gap,0.014251709,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_067,C2,mean_sampled_abs_gap,0.02520752,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_067,C3,mean_sampled_abs_gap,0.046860698,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_068,C1,mean_sampled_abs_gap,0.020385742,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_068,C2,mean_sampled_abs_gap,0.02142334,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_068,C3,mean_sampled_abs_gap,0.044110887,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_069,C1,mean_sampled_abs_gap,0.012329102,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_069,C2,mean_sampled_abs_gap,0.022583008,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_069,C3,mean_sampled_abs_gap,0.046018789,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_070,C1,mean_sampled_abs_gap,0.014099121,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_070,C2,mean_sampled_abs_gap,0.026367188,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_070,C3,mean_sampled_abs_gap,0.061805196,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_071,C1,mean_sampled_abs_gap,0.008354187,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_071,C2,mean_sampled_abs_gap,0.023376465,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_071,C3,mean_sampled_abs_gap,0.031416903,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_072,C1,mean_sampled_abs_gap,0.019897461,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_072,C2,mean_sampled_abs_gap,0.026123047,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_072,C3,mean_sampled_abs_gap,0.029573488,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_073,C1,mean_sampled_abs_gap,0.019104004,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_073,C2,mean_sampled_abs_gap,0.027709961,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_073,C3,mean_sampled_abs_gap,0.040230731,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_074,C1,mean_sampled_abs_gap,0.012145996,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_074,C2,mean_sampled_abs_gap,0.028015137,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_074,C3,mean_sampled_abs_gap,0.038944776,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_075,C1,mean_sampled_abs_gap,0.011322021,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_075,C2,mean_sampled_abs_gap,0.031005859,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_075,C3,mean_sampled_abs_gap,0.035275956,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_076,C1,mean_sampled_abs_gap,0.014648438,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_076,C2,mean_sampled_abs_gap,0.025817871,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_076,C3,mean_sampled_abs_gap,0.029267937,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_077,C1,mean_sampled_abs_gap,0.015716553,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_077,C2,mean_sampled_abs_gap,0.024291992,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_077,C3,mean_sampled_abs_gap,0.03535821,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_078,C1,mean_sampled_abs_gap,0.010452271,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_078,C2,mean_sampled_abs_gap,0.016479492,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_078,C3,mean_sampled_abs_gap,0.048353955,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_079,C1,mean_sampled_abs_gap,0.01322937,4.3359375,0
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,scalar16,scalar,eval_079,C2,mean_sampled_abs_gap,0.028076172,4.3359375,0
