prompt_id,checkpoint,N,K,rho,support,selected_candidate,candidate_portfolio,threshold,honest_fpr,adaptive_detection_rate,selection_detection_rate,honest_full_energy,attacked_full_energy,relative_l2,residual_dot,residual_cosine,median_estimator_relative_error,p90_estimator_relative_error,selection_draws,test_draws,projection_family
eval_001,prefill__C2,16384,2,0.02,16,5,8,0.00012122056466839885,0.05078125,0.79296875,0.65625,3.83204294507862e-05,0.00043832042945078615,0.02,2.168404344971009e-18,1.0689937107680613e-18,0.6272070558091758,1.119613532002304,64,512,lut16
eval_001,prefill__C2,16384,4,0.02,16,2,8,9.674607854302445e-05,0.033203125,0.92578125,0.875,3.83204294507862e-05,0.00043832042945078615,0.02,4.336808689942018e-19,2.1379874215361227e-19,0.47524211716380943,0.978676845214745,64,512,lut16
eval_001,prefill__C2,16384,8,0.02,16,4,8,8.117987601939123e-05,0.0390625,0.9921875,0.96875,3.83204294507862e-05,0.00043832042945078615,0.02,6.505213034913027e-19,3.206981132304184e-19,0.3161238877073701,0.7199822194366633,64,512,lut16
eval_001,prefill__C2,16384,16,0.02,16,4,8,6.521887388365209e-05,0.05078125,1.0,1.0,3.83204294507862e-05,0.00043832042945078615,0.02,6.505213034913027e-19,3.206981132304184e-19,0.24184651197738039,0.552838107060885,64,512,lut16
eval_001,prefill__C2,16384,32,0.02,16,4,8,5.805949671066439e-05,0.04296875,1.0,1.0,3.83204294507862e-05,0.00043832042945078615,0.02,6.505213034913027e-19,3.206981132304184e-19,0.18388410330149427,0.40165246373616814,64,512,lut16
eval_001,prefill__C2,16384,64,0.02,16,4,8,5.313227355056409e-05,0.0234375,1.0,1.0,3.83204294507862e-05,0.00043832042945078615,0.02,6.505213034913027e-19,3.206981132304184e-19,0.13110382152303246,0.29883524276193174,64,512,lut16
eval_001,prefill__C2,16384,1,0.02,256,7,8,0.00017722071032881537,0.044921875,0.521484375,0.421875,3.83204294507862e-05,0.0004383204294507862,0.02,1.734723475976807e-18,8.551949686144491e-19,0.7990079706653175,1.4636289617026992,64,512,lut16
eval_001,prefill__C2,16384,2,0.02,256,1,8,0.00012122056466839885,0.05078125,0.767578125,0.671875,3.83204294507862e-05,0.00043832042945078604,0.019999999999999997,1.3010426069826053e-18,6.413962264608368e-19,0.6448198217982517,1.5678303436534997,64,512,lut16
eval_001,prefill__C2,16384,4,0.02,256,3,8,9.674607854302445e-05,0.033203125,0.921875,0.890625,3.83204294507862e-05,0.00043832042945078615,0.02,5.204170427930421e-18,2.5655849058433474e-18,0.45833753733796634,0.9675918800084068,64,512,lut16
eval_001,prefill__C2,16384,8,0.02,256,3,8,8.117987601939123e-05,0.0390625,0.990234375,0.984375,3.83204294507862e-05,0.00043832042945078615,0.02,5.204170427930421e-18,2.5655849058433474e-18,0.33423068509869874,0.7366633365296718,64,512,lut16
eval_001,prefill__C2,16384,16,0.02,256,7,8,6.521887388365209e-05,0.05078125,1.0,1.0,3.83204294507862e-05,0.0004383204294507862,0.02,1.734723475976807e-18,8.551949686144491e-19,0.2369816398149882,0.5529362336478882,64,512,lut16
eval_001,prefill__C2,16384,32,0.02,256,4,8,5.805949671066439e-05,0.04296875,1.0,1.0,3.83204294507862e-05,0.00043832042945078626,0.02,1.3010426069826053e-18,6.413962264608368e-19,0.16792571196561346,0.38069655060445357,64,512,lut16
eval_001,prefill__C2,16384,64,0.02,256,4,8,5.313227355056409e-05,0.0234375,1.0,1.0,3.83204294507862e-05,0.00043832042945078626,0.02,1.3010426069826053e-18,6.413962264608368e-19,0.11016426372908719,0.27584020411376986,64,512,lut16
eval_001,prefill__C2,16384,1,0.05,1,3,8,0.00017722071032881537,0.044921875,0.779296875,0.734375,3.83204294507862e-05,0.0025383204294507867,0.05,0.0,0.0,0.8593819691397769,1.7039924773687798,64,512,lut16
eval_001,prefill__C2,16384,2,0.05,1,3,8,0.00012122056466839885,0.05078125,0.9453125,0.875,3.83204294507862e-05,0.0025383204294507867,0.05,0.0,0.0,0.666147953393414,1.4343025559652895,64,512,lut16
