policy,task_id,candidate_id,admitted,selected,latency_s,goodput,infeasible_usage,false_risk,verify_ms,sketch,reason,workload,alpha,seed
queue_aware_network,eval_067,trace_wan_a_c,1,1,14.84063,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_068,trace_lan_a_b,1,1,14.8495,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_069,trace_wan_b_d,1,1,15.34262,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_070,trace_lan_f_f,1,1,10.77581,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_071,trace_lan_f_f,1,1,11.60896,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_072,trace_lan_f_f,1,1,12.44379,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_073,trace_lan_f_f,1,1,13.02694,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_074,trace_lan_f_f,1,1,13.86009,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_075,trace_lan_f_f,1,1,14.69408,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_076,trace_lan_f_f,1,1,15.52471,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_077,trace_wan_a_d,1,1,15.55821,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_078,trace_lan_a_b,1,1,15.64738,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_079,trace_wan_a_c,1,1,15.87775,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_080,trace_lan_f_f,1,1,16.35786,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_081,trace_wan_b_d,1,1,16.16201,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_082,trace_lan_a_b,1,1,16.43653,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_083,trace_wan_a_d,1,1,16.56488,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_084,trace_wan_a_c,1,1,16.90578,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_085,trace_lan_f_f,1,1,16.94857,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_086,trace_lan_a_b,1,1,17.47083,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_087,trace_wan_b_d,1,1,17.50303,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_088,trace_wan_a_d,1,1,17.84036,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_089,trace_wan_a_c,1,1,17.95098,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_090,trace_lan_f_f,1,1,17.53844,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_091,trace_lan_a_b,1,1,18.25998,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_092,trace_wan_b_d,1,1,18.57654,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_093,trace_lan_f_f,1,1,18.37999,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_094,trace_wan_a_d,1,1,18.84901,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_095,trace_wan_a_c,1,1,19.23204,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_096,trace_lan_f_f,1,1,19.21902,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_097,trace_lan_a_b,1,1,19.0695,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_098,trace_wan_b_d,1,1,19.66756,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_099,trace_wan_a_d,1,1,19.87449,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_100,trace_lan_f_f,1,1,19.81057,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_101,trace_lan_a_b,1,1,20.09992,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_102,trace_wan_a_c,1,1,20.25502,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_103,trace_lan_f_f,1,1,20.64456,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_104,trace_wan_b_d,1,1,20.97974,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_105,trace_wan_a_d,1,1,20.87522,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_106,trace_lan_a_b,1,1,20.87743,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_107,trace_wan_a_c,1,1,21.29719,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_108,trace_lan_a_b,1,1,21.92628,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_109,trace_wan_b_d,1,1,22.05943,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_110,trace_lan_f_f,1,1,21.22855,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_111,trace_lan_f_f,1,1,22.06338,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_112,trace_wan_a_d,1,1,22.12793,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_113,trace_wan_a_c,1,1,22.31916,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_114,trace_lan_f_f,1,1,22.64821,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_115,trace_lan_a_b,1,1,22.70864,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_116,trace_wan_b_d,1,1,23.11955,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_117,trace_wan_a_d,1,1,23.14945,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_118,trace_wan_a_c,1,1,23.61032,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_119,trace_lan_a_b,1,1,23.75652,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_120,trace_lan_f_f,1,1,23.48304,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_121,trace_lan_f_f,1,1,24.07291,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_122,trace_wan_a_d,1,1,24.1581,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_123,trace_wan_b_d,1,1,24.18894,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_124,trace_lan_a_b,1,1,24.54373,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_125,trace_wan_a_c,1,1,24.63936,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_126,trace_lan_f_f,1,1,24.91026,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_127,trace_wan_a_d,1,1,25.43556,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_128,trace_wan_b_d,1,1,25.5279,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_129,trace_lan_a_b,1,1,25.34743,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_130,trace_lan_f_f,1,1,25.50013,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_131,trace_wan_a_c,1,1,25.67244,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_132,trace_lan_a_b,1,1,26.39143,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_133,trace_wan_a_d,1,1,26.44718,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_134,trace_wan_b_d,1,1,26.60244,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_135,trace_wan_a_c,1,1,26.95653,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_136,trace_lan_f_f,1,1,26.34168,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_137,trace_lan_a_b,1,1,27.20386,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_138,trace_wan_a_d,1,1,27.47761,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_139,trace_wan_b_d,1,1,27.69449,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_140,trace_wan_a_c,1,1,27.98961,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_141,trace_lan_f_f,1,1,26.92483,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_142,trace_lan_f_f,1,1,27.75966,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_143,trace_lan_a_b,1,1,28.23331,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_144,trace_lan_f_f,1,1,28.59281,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_145,trace_wan_a_d,1,1,28.47735,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_146,trace_wan_b_d,1,1,28.75255,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_147,trace_wan_a_c,1,1,29.03077,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_148,trace_lan_a_b,1,1,29.03119,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_149,trace_wan_a_d,1,1,29.74293,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_150,trace_lan_f_f,1,1,29.17596,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_151,trace_lan_f_f,1,1,30.01163,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_152,trace_lan_a_b,1,1,30.06549,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_153,trace_wan_b_d,1,1,29.81679,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_154,trace_wan_a_c,1,1,30.05375,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_155,trace_lan_f_f,1,1,30.59814,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_156,trace_wan_a_d,1,1,30.74168,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_157,trace_lan_a_b,1,1,30.86822,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_158,trace_wan_b_d,1,1,31.1506,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_159,trace_wan_a_c,1,1,31.3439,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_160,trace_lan_f_f,1,1,31.43381,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_161,trace_lan_a_b,1,1,31.66028,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_162,trace_wan_a_d,1,1,31.75528,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_163,trace_wan_b_d,1,1,32.22514,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_164,trace_wan_a_c,1,1,32.37698,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_165,trace_lan_a_b,1,1,32.70331,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_166,trace_lan_f_f,1,1,32.02536,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_167,trace_wan_a_d,1,1,33.03769,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_168,trace_wan_b_d,1,1,33.56925,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_169,trace_wan_a_c,1,1,33.42723,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_170,trace_lan_a_b,1,1,33.49537,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_171,trace_lan_f_f,1,1,32.61691,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_172,trace_wan_a_d,1,1,34.04832,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_173,trace_lan_f_f,1,1,33.45846,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_174,trace_lan_f_f,1,1,34.30001,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_175,trace_lan_a_b,1,1,34.53549,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_176,trace_wan_b_d,1,1,34.63761,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_177,trace_wan_a_c,1,1,34.47849,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_178,trace_wan_a_d,1,1,35.07578,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_179,trace_lan_a_b,1,1,35.34113,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_180,trace_lan_f_f,1,1,34.89156,1.0,0.0,0.0,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_181,trace_wan_b_d,1,1,35.71833,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_182,trace_wan_a_c,1,1,35.76965,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_183,trace_wan_a_d,1,1,36.34334,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_184,trace_lan_a_b,1,1,36.38901,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_185,trace_wan_b_d,1,1,36.80008,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_186,trace_wan_a_c,1,1,36.80576,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_187,trace_lan_a_b,1,1,37.20726,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_188,trace_wan_a_d,1,1,37.37971,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_189,trace_wan_a_c,1,1,38.11207,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_190,trace_wan_b_d,1,1,38.1308,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_191,trace_lan_a_b,1,1,38.25514,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_192,trace_wan_a_d,1,1,38.64925,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_193,trace_lan_a_b,1,1,39.05302,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_194,trace_wan_a_c,1,1,39.15121,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_195,trace_wan_b_d,1,1,39.21255,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_196,trace_wan_a_d,1,1,39.66384,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_197,trace_lan_a_b,1,1,40.12127,1.0,1.0,0.015,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_198,trace_wan_a_c,1,1,40.45954,1.0,1.0,0.011,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_199,trace_wan_b_d,1,1,40.56078,1.0,1.0,0.0245,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_network,eval_200,trace_wan_a_d,1,1,40.9314,1.0,1.0,0.009,0.360349,scalar16,queue_aware_network_scalar16,queued-8,0.2,20260514
queue_aware_verif_constrained,eval_001,trace_lan_a_b,1,1,1.05564,1.0,0.0,0.002,0.379823,projcos4,queue_aware_hard_filter_projcos4,queued-8,0.2,20260514
queue_aware_verif_constrained,eval_002,trace_wan_a_d,1,1,1.27746,1.0,0.0,0.002,0.379823,projcos4,queue_aware_hard_filter_projcos4,queued-8,0.2,20260514
queue_aware_verif_constrained,eval_003,trace_wan_a_c,1,1,1.29722,1.0,0.0,0.0045,0.379823,projcos4,queue_aware_hard_filter_projcos4,queued-8,0.2,20260514
queue_aware_verif_constrained,eval_004,trace_wan_b_d,1,1,1.33896,1.0,0.0,0.0075,0.379823,projcos4,queue_aware_hard_filter_projcos4,queued-8,0.2,20260514
queue_aware_verif_constrained,eval_005,trace_lan_a_b,1,1,2.11225,1.0,0.0,0.002,0.379823,projcos4,queue_aware_hard_filter_projcos4,queued-8,0.2,20260514
queue_aware_verif_constrained,eval_006,trace_wan_a_d,1,1,2.54997,1.0,0.0,0.002,0.379823,projcos4,queue_aware_hard_filter_projcos4,queued-8,0.2,20260514
queue_aware_verif_constrained,eval_007,trace_wan_a_c,1,1,2.61565,1.0,0.0,0.0045,0.379823,projcos4,queue_aware_hard_filter_projcos4,queued-8,0.2,20260514
queue_aware_verif_constrained,eval_008,trace_wan_b_d,1,1,2.69749,1.0,0.0,0.0075,0.379823,projcos4,queue_aware_hard_filter_projcos4,queued-8,0.2,20260514
queue_aware_verif_constrained,eval_009,trace_lan_a_b,1,1,2.93438,1.0,0.0,0.002,0.379823,projcos4,queue_aware_hard_filter_projcos4,queued-8,0.2,20260514
queue_aware_verif_constrained,eval_010,trace_wan_a_d,1,1,3.57545,1.0,0.0,0.002,0.379823,projcos4,queue_aware_hard_filter_projcos4,queued-8,0.2,20260514
queue_aware_verif_constrained,eval_011,trace_lan_f_f,1,1,0.83987,1.0,0.0,0.0,0.379823,projcos4,queue_aware_hard_filter_projcos4,queued-8,0.2,20260514
queue_aware_verif_constrained,eval_012,trace_lan_f_f,1,1,1.68142,1.0,0.0,0.0,0.379823,projcos4,queue_aware_hard_filter_projcos4,queued-8,0.2,20260514
queue_aware_verif_constrained,eval_013,trace_lan_f_f,1,1,2.52129,1.0,0.0,0.0,0.379823,projcos4,queue_aware_hard_filter_projcos4,queued-8,0.2,20260514
queue_aware_verif_constrained,eval_014,trace_lan_f_f,1,1,3.36116,1.0,0.0,0.0,0.379823,projcos4,queue_aware_hard_filter_projcos4,queued-8,0.2,20260514
queue_aware_verif_constrained,eval_015,trace_wan_a_c,1,1,3.64469,1.0,0.0,0.0045,0.379823,projcos4,queue_aware_hard_filter_projcos4,queued-8,0.2,20260514
queue_aware_verif_constrained,eval_016,trace_wan_b_d,1,1,3.76379,1.0,0.0,0.0075,0.379823,projcos4,queue_aware_hard_filter_projcos4,queued-8,0.2,20260514
queue_aware_verif_constrained,eval_017,trace_lan_a_b,1,1,3.74196,1.0,0.0,0.002,0.379823,projcos4,queue_aware_hard_filter_projcos4,queued-8,0.2,20260514
queue_aware_verif_constrained,eval_018,trace_wan_a_d,1,1,4.60093,1.0,0.0,0.002,0.379823,projcos4,queue_aware_hard_filter_projcos4,queued-8,0.2,20260514
queue_aware_verif_constrained,eval_019,trace_wan_a_c,1,1,4.68989,1.0,0.0,0.0045,0.379823,projcos4,queue_aware_hard_filter_projcos4,queued-8,0.2,20260514
queue_aware_verif_constrained,eval_020,trace_lan_f_f,1,1,3.95103,1.0,0.0,0.0,0.379823,projcos4,queue_aware_hard_filter_projcos4,queued-8,0.2,20260514
queue_aware_verif_constrained,eval_021,trace_lan_a_b,1,1,4.77044,1.0,0.0,0.002,0.379823,projcos4,queue_aware_hard_filter_projcos4,queued-8,0.2,20260514
queue_aware_verif_constrained,eval_022,trace_lan_f_f,1,1,4.78502,1.0,0.0,0.0,0.379823,projcos4,queue_aware_hard_filter_projcos4,queued-8,0.2,20260514
queue_aware_verif_constrained,eval_023,trace_wan_b_d,1,1,4.82391,1.0,0.0,0.0075,0.379823,projcos4,queue_aware_hard_filter_projcos4,queued-8,0.2,20260514
queue_aware_verif_constrained,eval_024,trace_lan_f_f,1,1,5.61733,1.0,0.0,0.0,0.379823,projcos4,queue_aware_hard_filter_projcos4,queued-8,0.2,20260514
